page_id,title,revision_id,article_quality_prediction,country,population,region
68204601.0,Sohrab Gilani,1228960968.0,Start,Iran,89.2,SOUTH ASIA
24112799.0,Yadollah Javani,1200779504.0,Start,Iran,89.2,SOUTH ASIA
70345593.0,Ahmad Ali Moghimi,1215077290.0,Stub,Iran,89.2,SOUTH ASIA
66181803.0,Ahmad Toyserkani Ravari,1247958597.0,Start,Iran,89.2,SOUTH ASIA
70363100.0,Ali Asghar Yousefnejad,1175865465.0,Stub,Iran,89.2,SOUTH ASIA
51047024.0,Ali Mohammad Noorian,1158807810.0,Stub,Iran,89.2,SOUTH ASIA
73568690.0,Ali Noorzad (politician),1203575507.0,Stub,Iran,89.2,SOUTH ASIA
68271621.0,Ebrahim Matinian,1228961023.0,Start,Iran,89.2,SOUTH ASIA
70363999.0,Ensieh Khazali,1239744485.0,Stub,Iran,89.2,SOUTH ASIA
66241790.0,Ghodratollah Norouzi,1189153523.0,Stub,Iran,89.2,SOUTH ASIA
68864155.0,Hadi Manafi,1224472112.0,Stub,Iran,89.2,SOUTH ASIA
73052239.0,Hassan Shojaei Aliabadi,1234712624.0,Stub,Iran,89.2,SOUTH ASIA
76997276.0,Husayn Thabit,1237255469.0,Start,Iran,89.2,SOUTH ASIA
70363262.0,Kazem Khavazi,1242362206.0,Stub,Iran,89.2,SOUTH ASIA
68138847.0,Majid Naseri Nejad,1228961030.0,Start,Iran,89.2,SOUTH ASIA
45383119.0,Mehrdad Khonsari,1178544186.0,C,Iran,89.2,SOUTH ASIA
70364155.0,Meysam Latifi,1250754433.0,Stub,Iran,89.2,SOUTH ASIA
71110002.0,Mohammad-Hadi Abdekhodaei,1225314849.0,Start,Iran,89.2,SOUTH ASIA
8899595.0,Mohammad-Hossein Khoshvaght,1233276732.0,Stub,Iran,89.2,SOUTH ASIA
70381515.0,Mohammad Ashouri Taziani,1175865575.0,Stub,Iran,89.2,SOUTH ASIA
71190663.0,Mohammad Faghie,1228547380.0,Stub,Iran,89.2,SOUTH ASIA
70383941.0,Mohammad Hadi Nejad Hosseinian,1245674858.0,Stub,Iran,89.2,SOUTH ASIA
77455891.0,Mohammad Kabiri,1241927237.0,Stub,Iran,89.2,SOUTH ASIA
66461749.0,Mohammad Khamenei,1238504252.0,C,Iran,89.2,SOUTH ASIA
48643660.0,Mohammad Mojabi,1128281165.0,Stub,Iran,89.2,SOUTH ASIA
62529852.0,Mohammad Mokhber,1248412421.0,GA,Iran,89.2,SOUTH ASIA
54892510.0,Mohammad Reza Mokhber Dezfouli,1177725642.0,Stub,Iran,89.2,SOUTH ASIA
71117714.0,Mohammad Saleh Meftah,1250753983.0,C,Iran,89.2,SOUTH ASIA
70093006.0,Mohammad Shahcheraghi,1228962213.0,C,Iran,89.2,SOUTH ASIA
70457081.0,Mostafa Mesbahzadeh,1232632604.0,C,Iran,89.2,SOUTH ASIA
68876904.0,Moussa Zargar,1177255264.0,Stub,Iran,89.2,SOUTH ASIA
68043971.0,Qasem Saedi,1228961037.0,Start,Iran,89.2,SOUTH ASIA
33855601.0,Rasoul Movahedian,1140683216.0,Stub,Iran,89.2,SOUTH ASIA
66109917.0,Reza Nouri,1247253858.0,C,Iran,89.2,SOUTH ASIA
41047594.0,Safdar Rahmat Abadi,1220293743.0,Start,Iran,89.2,SOUTH ASIA
51871687.0,Seyed Mostafa Mir-Shafiei,1169176621.0,Stub,Iran,89.2,SOUTH ASIA
75295078.0,Shahabeddin Tabatabaei,1226059368.0,GA,Iran,89.2,SOUTH ASIA
74243456.0,Soleiman Khan Meykadeh,1225810430.0,Stub,Iran,89.2,SOUTH ASIA
55036370.0,Valiollah Rostaminejad,905601335.0,Stub,Iran,89.2,SOUTH ASIA
5734026.0,Abd-Allah ibn Aamir Hadhrami,1171600163.0,Stub,Iraq,45.5,WESTERN ASIA
53991073.0,Abd al-Aziz al-Badri,1244698603.0,Start,Iraq,45.5,WESTERN ASIA
391056.0,Abd al-Ilah,1250573208.0,C,Iraq,45.5,WESTERN ASIA
34742655.0,'Abd al-Razzaq al-Hasani,1238643436.0,Start,Iraq,45.5,WESTERN ASIA
17465475.0,Abdulsalam Abdullah,1190495892.0,Stub,Iraq,45.5,WESTERN ASIA
33348100.0,Abu Bakr al-Baghdadi,1249134858.0,FA,Iraq,45.5,WESTERN ASIA
36489923.0,Adnan al-Assadi,1168509455.0,Start,Iraq,45.5,WESTERN ASIA
12726625.0,Ahmad Hardi,1191190290.0,Start,Iraq,45.5,WESTERN ASIA
76190896.0,Ahmed Abdul-Ghafur,1210659335.0,Stub,Iraq,45.5,WESTERN ASIA
43092972.0,Ahmed Abdullah al-Jubouri,1161592238.0,Start,Iraq,45.5,WESTERN ASIA
73166964.0,Ahmed Taha Abu Ragheef,1243688277.0,Start,Iraq,45.5,WESTERN ASIA
40289841.0,Akeel Al Saffar,1220967403.0,Stub,Iraq,45.5,WESTERN ASIA
69642567.0,Amin Farhan Jejo,1209072211.0,Stub,Iraq,45.5,WESTERN ASIA
55913029.0,Asaad Al Eidani,1246633688.0,Start,Iraq,45.5,WESTERN ASIA
56180267.0,Atwan Al Atwani,1249037890.0,Stub,Iraq,45.5,WESTERN ASIA
75143760.0,Daban Shadala,1245547606.0,Start,Iraq,45.5,WESTERN ASIA
64005901.0,Dhia Jafar,1243074707.0,C,Iraq,45.5,WESTERN ASIA
43015976.0,Dia al-Asadi,1221474604.0,Start,Iraq,45.5,WESTERN ASIA
64233902.0,Fakhri al-Tabaqchali,1216429499.0,Stub,Iraq,45.5,WESTERN ASIA
56015705.0,Falih Al-Fayyadh,1249037944.0,Start,Iraq,45.5,WESTERN ASIA
75977700.0,Hasan Turan (Iraqi politician),1224035403.0,Stub,Iraq,45.5,WESTERN ASIA
10636997.0,Iyad Jamal Al-Din,1248657579.0,Start,Iraq,45.5,WESTERN ASIA
57534242.0,Jaafar al-Sadr,1240391256.0,C,Iraq,45.5,WESTERN ASIA
64062184.0,Jamal Baban,1177303809.0,Start,Iraq,45.5,WESTERN ASIA
64172573.0,Jamil Abdul Wahab,1100882600.0,Start,Iraq,45.5,WESTERN ASIA
62833510.0,Kamil Chadirji,1219540809.0,C,Iraq,45.5,WESTERN ASIA
67162519.0,Khairuddin Haseeb,1213513908.0,Stub,Iraq,45.5,WESTERN ASIA
57370175.0,Luis Caro Bandar,1033782785.0,Stub,Iraq,45.5,WESTERN ASIA
19286349.0,Masrour Barzani,1249701286.0,C,Iraq,45.5,WESTERN ASIA
39521031.0,Mazin Abu Kalal,1097880283.0,Stub,Iraq,45.5,WESTERN ASIA
48629020.0,Menahem Saleh Daniel,1219867674.0,Start,Iraq,45.5,WESTERN ASIA
56183277.0,Mohamed Al-Halbousi,1249030002.0,C,Iraq,45.5,WESTERN ASIA
315506.0,Mohammad Bahr al-Uloom,1249029892.0,C,Iraq,45.5,WESTERN ASIA
56224907.0,Mohammad Iqbal Omar,1138228456.0,Start,Iraq,45.5,WESTERN ASIA
45596457.0,Mohammed Al-Ghabban,1249037951.0,C,Iraq,45.5,WESTERN ASIA
17393934.0,Mohammed Hadid,1247827426.0,C,Iraq,45.5,WESTERN ASIA
56690445.0,Mouin AlKazmi,1249037852.0,Stub,Iraq,45.5,WESTERN ASIA
24094493.0,Qasim Al-Fahadawi,1249029995.0,C,Iraq,45.5,WESTERN ASIA
49178880.0,Rustam Haidar,1248753664.0,GA,Iraq,45.5,WESTERN ASIA
66529919.0,Saadoun Ghaidan,1151589987.0,Start,Iraq,45.5,WESTERN ASIA
43307193.0,Salim al-Jabouri,1248173623.0,Start,Iraq,45.5,WESTERN ASIA
11095858.0,Sassoon Eskell,1249038351.0,GA,Iraq,45.5,WESTERN ASIA
14970968.0,Widad Akrawi,1243875485.0,B,Iraq,45.5,WESTERN ASIA
43739029.0,Abbas Mahdi,1033783405.0,Stub,Iraq,45.5,WESTERN ASIA
22992096.0,Abir Al-Sahlani,1242838276.0,C,Iraq,45.5,WESTERN ASIA
67441245.0,Ahmad Muhammad Yahya,1137404867.0,Start,Iraq,45.5,WESTERN ASIA
13259368.0,Ahmed Abu Risha,1240338355.0,GA,Iraq,45.5,WESTERN ASIA
10195633.0,Ahmed Shibani,1245504726.0,Stub,Iraq,45.5,WESTERN ASIA
16260914.0,Ahmed Uthman,1213314881.0,C,Iraq,45.5,WESTERN ASIA
56558918.0,Ali Al Tamimi,1249038115.0,Stub,Iraq,45.5,WESTERN ASIA
70227876.0,Ali Salih al-Sa'di,1250777326.0,GA,Iraq,45.5,WESTERN ASIA
54174579.0,Ali al-Qaradaghi,1242783852.0,Start,Iraq,45.5,WESTERN ASIA
9210520.0,Asaad Abu Gilel al-Taie,1136401308.0,Stub,Iraq,45.5,WESTERN ASIA
39301601.0,Atheel al-Nujaifi,1240203288.0,Stub,Iraq,45.5,WESTERN ASIA
39744395.0,Duraid Kashmoula,1240165310.0,Stub,Iraq,45.5,WESTERN ASIA
43382075.0,Fuad Masum,1222274951.0,C,Iraq,45.5,WESTERN ASIA
71809910.0,Gailan Ramiz,1249038049.0,Start,Iraq,45.5,WESTERN ASIA
20720842.0,George Mansour,1214256596.0,Stub,Iraq,45.5,WESTERN ASIA
67585813.0,Hamid Rashid Maʽala,1153831551.0,Stub,Iraq,45.5,WESTERN ASIA
64601483.0,Hani Abd Latif Tilfah,1216673569.0,Stub,Iraq,45.5,WESTERN ASIA
39775666.0,Hussein al-Tahan,1147928697.0,Stub,Iraq,45.5,WESTERN ASIA
40535109.0,Khairi Al-Hindawi,1215785334.0,C,Iraq,45.5,WESTERN ASIA
44818151.0,Ma'ruf al-Rusafi,1241586052.0,GA,Iraq,45.5,WESTERN ASIA
41685495.0,Majid al-Nasrawi,1219358100.0,Stub,Iraq,45.5,WESTERN ASIA
60219693.0,Mawlud Mukhlis,1215706535.0,Start,Iraq,45.5,WESTERN ASIA
54924417.0,Mohammed Haji Mahmoud,1249038259.0,Start,Iraq,45.5,WESTERN ASIA
440291.0,Mowaffak al-Rubaie,1239974488.0,Start,Iraq,45.5,WESTERN ASIA
65644607.0,Muhammad Jamil Al-Mayahi,1177351824.0,Stub,Iraq,45.5,WESTERN ASIA
65468981.0,Muhammed Ali Mahmud,1166288677.0,Start,Iraq,45.5,WESTERN ASIA
1861492.0,Muhammed Ibrahim al-Juraissey,931452659.0,Stub,Iraq,45.5,WESTERN ASIA
76795478.0,Musa al-Shabandar,1230605202.0,Start,Iraq,45.5,WESTERN ASIA
37411622.0,Nabeel Yasin,1187162446.0,Start,Iraq,45.5,WESTERN ASIA
69382306.0,Numan al-Samarrai,1249038733.0,Stub,Iraq,45.5,WESTERN ASIA
44766387.0,Osama Youssef Kashmoula,1235576309.0,Stub,Iraq,45.5,WESTERN ASIA
75435129.0,Rayan al-Kildani,1250626131.0,GA,Iraq,45.5,WESTERN ASIA
44766354.0,Saleh al-Ogaili,1248161249.0,Stub,Iraq,45.5,WESTERN ASIA
69790181.0,Sargon Lazar Slewa,1177357911.0,Stub,Iraq,45.5,WESTERN ASIA
51203886.0,Suhaib al-Rawi,1249030007.0,Start,Iraq,45.5,WESTERN ASIA
43516147.0,Tahseen Said,1243491065.0,Start,Iraq,45.5,WESTERN ASIA
43182528.0,Tariq Najm,1247028402.0,Start,Iraq,45.5,WESTERN ASIA
33154692.0,Toma Tomas,1235935722.0,Start,Iraq,45.5,WESTERN ASIA
56416014.0,Yahia Nasseri,1207071815.0,Stub,Iraq,45.5,WESTERN ASIA
56774359.0,Yousef al-Kalabi,1249037984.0,Start,Iraq,45.5,WESTERN ASIA
77156210.0,Abdul Karim Zaidan,1247382115.0,Start,Iraq,45.5,WESTERN ASIA
9504748.0,Adnan al-Zurfi,1249655896.0,Stub,Iraq,45.5,WESTERN ASIA
28714703.0,Awni Yusuf,1242444633.0,Stub,Iraq,45.5,WESTERN ASIA
35971867.0,Aziz Al-Yasiri,1243357393.0,Start,Iraq,45.5,WESTERN ASIA
56423238.0,Falah Hassan al-Zidan,1187920845.0,Start,Iraq,45.5,WESTERN ASIA
56416169.0,Faleh al-Ziyadi,1140359769.0,Stub,Iraq,45.5,WESTERN ASIA
56415381.0,Luay al-Yassiry,1197387317.0,Stub,Iraq,45.5,WESTERN ASIA
36973374.0,Saleh Yousefi,1220472335.0,Start,Iraq,45.5,WESTERN ASIA
64279046.0,Tawfiq al-Yasiri,1213227883.0,Stub,Iraq,45.5,WESTERN ASIA
1093458.0,Yusuf Salman Yusuf,1250211819.0,C,Iraq,45.5,WESTERN ASIA
72959926.0,Semion Moshiashvili,1219759537.0,Start,Israel,9.8,WESTERN ASIA
75768489.0,Shmuel Slavin,1208561573.0,C,Israel,9.8,WESTERN ASIA
44810670.0,Alessandro Contini-Bonacossi,1222515774.0,Start,Italy,58.8,SOUTHERN EUROPE
76157970.0,Alessandro Pernati di Momo,1220263642.0,Stub,Italy,58.8,SOUTHERN EUROPE
65673082.0,Alfonso Bartoli,1189244524.0,C,Italy,58.8,SOUTHERN EUROPE
59628468.0,Alfredo Arpaia,1174088484.0,Stub,Italy,58.8,SOUTHERN EUROPE
72428519.0,Andrea de' Pazzi,1184495020.0,Start,Italy,58.8,SOUTHERN EUROPE
160585.0,Anton Giulio Barrili,1220684146.0,Stub,Italy,58.8,SOUTHERN EUROPE
64642615.0,Antonella Bundu,1156838079.0,Start,Italy,58.8,SOUTHERN EUROPE
3120504.0,Cesare Correnti,1045556051.0,Start,Italy,58.8,SOUTHERN EUROPE
24904537.0,Darko Bratina,1222522027.0,Start,Italy,58.8,SOUTHERN EUROPE
52503823.0,Davide Caparini,1242294537.0,C,Italy,58.8,SOUTHERN EUROPE
806166.0,Enrico Cialdini,1223624365.0,Start,Italy,58.8,SOUTHERN EUROPE
11737250.0,Francesco Carrara (jurist),1215559544.0,Start,Italy,58.8,SOUTHERN EUROPE
56503050.0,Giordano Bianchi Dottula,1227562744.0,Start,Italy,58.8,SOUTHERN EUROPE
75198872.0,Giovanni Antonelli (archivist),1249157164.0,Start,Italy,58.8,SOUTHERN EUROPE
34269094.0,Giovanni Battista Balbis,1189728520.0,Stub,Italy,58.8,SOUTHERN EUROPE
48079847.0,Giovanni Bovara,1002536039.0,Start,Italy,58.8,SOUTHERN EUROPE
65782250.0,Giuseppe Amadei,1177469902.0,Stub,Italy,58.8,SOUTHERN EUROPE
2366958.0,"Luigi, Count Cibrario",1245300122.0,C,Italy,58.8,SOUTHERN EUROPE
76465258.0,Luigi Bossi Visconti,1226018161.0,Stub,Italy,58.8,SOUTHERN EUROPE
12117835.0,Marino Busdachin,1162770792.0,Start,Italy,58.8,SOUTHERN EUROPE
14793902.0,Michele Angelo Cianciulli,1185179221.0,Stub,Italy,58.8,SOUTHERN EUROPE
59592261.0,Michele Caccavale,1174206322.0,Stub,Italy,58.8,SOUTHERN EUROPE
43492444.0,Niccolò di Buonaccorso,1214104286.0,Start,Italy,58.8,SOUTHERN EUROPE
25128620.0,Piero Ginori Conti,1250783744.0,C,Italy,58.8,SOUTHERN EUROPE
4725347.0,Stefano Colonna,1174210321.0,Stub,Italy,58.8,SOUTHERN EUROPE
74951421.0,Teodorico Bonacci,1206348950.0,GA,Italy,58.8,SOUTHERN EUROPE
38636848.0,Umberto Ambrosoli,1144171012.0,Stub,Italy,58.8,SOUTHERN EUROPE
56239726.0,Viola Carofalo,1190198071.0,Start,Italy,58.8,SOUTHERN EUROPE
75956632.0,Aldo Ferrabino,1244330314.0,Stub,Italy,58.8,SOUTHERN EUROPE
68113882.0,Antonio De Berti,1235074825.0,C,Italy,58.8,SOUTHERN EUROPE
3491041.0,Bruno Ferrante,1194193117.0,Stub,Italy,58.8,SOUTHERN EUROPE
14893781.0,Carlo Dossi,1242395503.0,C,Italy,58.8,SOUTHERN EUROPE
780084.0,Carlo Filangieri,1229833190.0,C,Italy,58.8,SOUTHERN EUROPE
71356911.0,Carlo Galli (political scientist),1223668374.0,Stub,Italy,58.8,SOUTHERN EUROPE
21859324.0,Carlo Ginori,901844540.0,Stub,Italy,58.8,SOUTHERN EUROPE
65518692.0,Carlo Ignazio Giulio,1226028049.0,Stub,Italy,58.8,SOUTHERN EUROPE
74653204.0,Emidio Agostinoni,1217618108.0,Start,Italy,58.8,SOUTHERN EUROPE
72583057.0,Federico Gattorno,1189681460.0,Start,Italy,58.8,SOUTHERN EUROPE
77644284.0,Filippo Antonio Gualterio (senator),1242469928.0,Start,Italy,58.8,SOUTHERN EUROPE
69508281.0,Francesca Romana D'Antuono,1238093134.0,C,Italy,58.8,SOUTHERN EUROPE
238322.0,Francesco Domenico Guerrazzi,1238499858.0,C,Italy,58.8,SOUTHERN EUROPE
58387562.0,Gaetano Gifuni,1245420013.0,Start,Italy,58.8,SOUTHERN EUROPE
50541903.0,Giovanni Cuomo,1235107797.0,Start,Italy,58.8,SOUTHERN EUROPE
74667752.0,Giuseppe Giovanni Pietro Alberganti,1184074034.0,Start,Italy,58.8,SOUTHERN EUROPE
21653151.0,Giuseppe Govone,1240175269.0,C,Italy,58.8,SOUTHERN EUROPE
74231552.0,Giuseppe di Stefano Paternó,1227449629.0,GA,Italy,58.8,SOUTHERN EUROPE
72450743.0,Guglielmo de' Pazzi,1238564711.0,Start,Italy,58.8,SOUTHERN EUROPE
22655885.0,Josip Ferfolja,1144472397.0,Start,Italy,58.8,SOUTHERN EUROPE
15869105.0,Luca Coscioni,1248845393.0,B,Italy,58.8,SOUTHERN EUROPE
33040586.0,Lucio D'Ubaldo,1215312553.0,Stub,Italy,58.8,SOUTHERN EUROPE
25870249.0,Luigi Frari,1245788911.0,Start,Italy,58.8,SOUTHERN EUROPE
52657544.0,Marta Dassù,1212889106.0,Start,Italy,58.8,SOUTHERN EUROPE
59611551.0,Michele Geraci,1227609480.0,C,Italy,58.8,SOUTHERN EUROPE
65595948.0,Michele Gortani,1244408098.0,Start,Italy,58.8,SOUTHERN EUROPE
19608644.0,Nerio Giovanazzi,1175182038.0,Stub,Italy,58.8,SOUTHERN EUROPE
74406508.0,Nicolò Crasso,1187990367.0,C,Italy,58.8,SOUTHERN EUROPE
40433482.0,Osvaldo Gnocchi-Viani,1193589413.0,C,Italy,58.8,SOUTHERN EUROPE
55012929.0,Philippe Daverio,1168519834.0,C,Italy,58.8,SOUTHERN EUROPE
40768522.0,Pompeo Gabrielli,1240207871.0,Start,Italy,58.8,SOUTHERN EUROPE
3036446.0,Quirico Filopanti,1242089728.0,Start,Italy,58.8,SOUTHERN EUROPE
58423498.0,Raffaello Giovagnoli,1167879958.0,C,Italy,58.8,SOUTHERN EUROPE
13475018.0,Ricciotti Garibaldi,1172266806.0,Start,Italy,58.8,SOUTHERN EUROPE
15017815.0,Simon Doria,1216799594.0,Start,Italy,58.8,SOUTHERN EUROPE
63684658.0,Stefano Bruno Galli,1201520405.0,Stub,Italy,58.8,SOUTHERN EUROPE
39371697.0,Teodoro Cottrau,1221097725.0,Stub,Italy,58.8,SOUTHERN EUROPE
67204949.0,Vincenzo Duplancich,1226765389.0,C,Italy,58.8,SOUTHERN EUROPE
31368399.0,Vincenzo Filonardi,1248587117.0,Start,Italy,58.8,SOUTHERN EUROPE
3126271.0,Vittorio Fossombroni,1250763804.0,Start,Italy,58.8,SOUTHERN EUROPE
66340585.0,Alessandrina Lonardo,1212915131.0,Stub,Italy,58.8,SOUTHERN EUROPE
17921223.0,Andrea Maffei,1220326043.0,Start,Italy,58.8,SOUTHERN EUROPE
66312250.0,Antonio Misiani,1237110647.0,C,Italy,58.8,SOUTHERN EUROPE
35875029.0,Augusto Pierantoni,1226945067.0,Start,Italy,58.8,SOUTHERN EUROPE
61392350.0,Bartolo Pellegrino,1233899759.0,Stub,Italy,58.8,SOUTHERN EUROPE
48933991.0,Bartolomeo Panciatichi,1052735553.0,Start,Italy,58.8,SOUTHERN EUROPE
34011619.0,Bonincontro Morigia,1179520102.0,Start,Italy,58.8,SOUTHERN EUROPE
9778093.0,David Levi (Italy),1216755182.0,Start,Italy,58.8,SOUTHERN EUROPE
8200409.0,Diotisalvi Neroni,1241401796.0,Stub,Italy,58.8,SOUTHERN EUROPE
75637243.0,Elena Marinucci,1211172540.0,Start,Italy,58.8,SOUTHERN EUROPE
19822800.0,Enrico Millo,1240175998.0,Start,Italy,58.8,SOUTHERN EUROPE
77256918.0,Enzo Lauretta,1232452723.0,Start,Italy,58.8,SOUTHERN EUROPE
7802847.0,Ferdinando Palasciano,1217687661.0,Start,Italy,58.8,SOUTHERN EUROPE
46222981.0,Filippo Mariotti,1249993799.0,Stub,Italy,58.8,SOUTHERN EUROPE
30625216.0,Francesco Melzi d'Eril,1233968174.0,Start,Italy,58.8,SOUTHERN EUROPE
75462561.0,Giancarlo Pittelli,1225864190.0,Stub,Italy,58.8,SOUTHERN EUROPE
37880726.0,Giovanni Lilliu,1243423283.0,Start,Italy,58.8,SOUTHERN EUROPE
238327.0,Giuseppe Montanelli,1238499736.0,Start,Italy,58.8,SOUTHERN EUROPE
2469545.0,Giuseppe Perrucchetti,1224554137.0,Start,Italy,58.8,SOUTHERN EUROPE
73889813.0,Ludovico Nogarola,1200149359.0,Start,Italy,58.8,SOUTHERN EUROPE
48084455.0,Luigi Porro Lambertenghi,1081453534.0,Start,Italy,58.8,SOUTHERN EUROPE
5808131.0,Maffeo Pantaleoni,1240551123.0,Start,Italy,58.8,SOUTHERN EUROPE
34383607.0,Manfredo Manfredi,1240578936.0,Stub,Italy,58.8,SOUTHERN EUROPE
36479553.0,Manuel Marliani,1225503688.0,Stub,Italy,58.8,SOUTHERN EUROPE
65225067.0,Maria Celeste Nardini,1182873094.0,Stub,Italy,58.8,SOUTHERN EUROPE
24137929.0,Mario Maiolo,1083730536.0,Stub,Italy,58.8,SOUTHERN EUROPE
23751905.0,Mario Oriani-Ambrosini,1218079952.0,C,Italy,58.8,SOUTHERN EUROPE
74520640.0,Mauro D'Attis,1183619465.0,Start,Italy,58.8,SOUTHERN EUROPE
31744604.0,Monaldo Leopardi,1237262288.0,C,Italy,58.8,SOUTHERN EUROPE
31629024.0,Oldrado da Tresseno,1041518550.0,Stub,Italy,58.8,SOUTHERN EUROPE
775887.0,Pandolfo Petrucci,1244701094.0,C,Italy,58.8,SOUTHERN EUROPE
55555606.0,Pietro Paleocapa,1196123355.0,Start,Italy,58.8,SOUTHERN EUROPE
73978824.0,Renato de' Pazzi,1178270671.0,Start,Italy,58.8,SOUTHERN EUROPE
60991955.0,Renzo Patria,1109586417.0,Stub,Italy,58.8,SOUTHERN EUROPE
69747989.0,Rosanna Minozzi,1244868290.0,Stub,Italy,58.8,SOUTHERN EUROPE
72805250.0,Sarina Nathan,1219721377.0,C,Italy,58.8,SOUTHERN EUROPE
51778636.0,Umberto Klinger,1162528236.0,C,Italy,58.8,SOUTHERN EUROPE
46953987.0,Vincenzo Massilla,1185190847.0,Start,Italy,58.8,SOUTHERN EUROPE
30419124.0,Vito Nunziante,1229548831.0,B,Italy,58.8,SOUTHERN EUROPE
77557873.0,Vittorio Pezzuto,1248530062.0,Start,Italy,58.8,SOUTHERN EUROPE
52064339.0,Alberto Tarchiani,1238108211.0,Start,Italy,58.8,SOUTHERN EUROPE
59628474.0,Angelo Ziccardi,1211668279.0,Stub,Italy,58.8,SOUTHERN EUROPE
56712217.0,Arnaldo Rivera,1116307213.0,C,Italy,58.8,SOUTHERN EUROPE
24999413.0,Aurelio Saliceti,1225180530.0,Stub,Italy,58.8,SOUTHERN EUROPE
11781867.0,Bartolomeo Scala,1226044880.0,Stub,Italy,58.8,SOUTHERN EUROPE
72565922.0,Carlo Romussi,1199074733.0,Start,Italy,58.8,SOUTHERN EUROPE
67067134.0,Carlo Tivaroni,1187024057.0,Start,Italy,58.8,SOUTHERN EUROPE
50849.0,Coluccio Salutati,1208072184.0,C,Italy,58.8,SOUTHERN EUROPE
77121605.0,Dieter Steger,1230317226.0,Stub,Italy,58.8,SOUTHERN EUROPE
56542583.0,Domenico Spanò Bolani,1204370985.0,Stub,Italy,58.8,SOUTHERN EUROPE
33139093.0,Ercole Ricotti,1179348918.0,Stub,Italy,58.8,SOUTHERN EUROPE
7854060.0,Filippo Strozzi the Elder,1178520734.0,Start,Italy,58.8,SOUTHERN EUROPE
70134738.0,Francesco I Ventimiglia,1148195617.0,Start,Italy,58.8,SOUTHERN EUROPE
31744568.0,Francesco Saverio Salfi,1212517656.0,C,Italy,58.8,SOUTHERN EUROPE
74569595.0,Francesco Saverio Starrabba Barbera,1182568902.0,Start,Italy,58.8,SOUTHERN EUROPE
71043194.0,Gennaro Placco,1211247566.0,Start,Italy,58.8,SOUTHERN EUROPE
59159795.0,Giacomo Vuxani,1236574917.0,Start,Italy,58.8,SOUTHERN EUROPE
3249388.0,Giorgio Sonnino,1114835603.0,Stub,Italy,58.8,SOUTHERN EUROPE
39228900.0,Giovanni Puoti,1227318144.0,Start,Italy,58.8,SOUTHERN EUROPE
45067075.0,Giuseppe Vatinno,1230870596.0,Start,Italy,58.8,SOUTHERN EUROPE
65867313.0,Ingo della Volta,1249845428.0,Start,Italy,58.8,SOUTHERN EUROPE
35299743.0,Italo Righi,1242868787.0,Stub,Italy,58.8,SOUTHERN EUROPE
67028263.0,Lanfranco Turci,1122151779.0,Stub,Italy,58.8,SOUTHERN EUROPE
2223952.0,Leopoldo Zunini,1108571793.0,Stub,Italy,58.8,SOUTHERN EUROPE
34542864.0,Luigi Pizzardi,1240419143.0,Stub,Italy,58.8,SOUTHERN EUROPE
40170989.0,Massimo Tononi,1147948912.0,Start,Italy,58.8,SOUTHERN EUROPE
75255406.0,Michele Zanche,1218766336.0,C,Italy,58.8,SOUTHERN EUROPE
16715357.0,Nicola Squitti,1241078027.0,Start,Italy,58.8,SOUTHERN EUROPE
27884847.0,Pandolfo Savelli,1185924627.0,Stub,Italy,58.8,SOUTHERN EUROPE
479218.0,Pasquale Villari,1245488491.0,C,Italy,58.8,SOUTHERN EUROPE
976736.0,Piero Soderini,1241554138.0,Start,Italy,58.8,SOUTHERN EUROPE
4783056.0,Renzo Rabellino,1132984121.0,Start,Italy,58.8,SOUTHERN EUROPE
25733646.0,Riccardo Sarfatti,1249136575.0,Start,Italy,58.8,SOUTHERN EUROPE
2528954.0,Riccardo Zanella,1222692144.0,Start,Italy,58.8,SOUTHERN EUROPE
72578018.0,Rinaldo Taverna,1231095587.0,Stub,Italy,58.8,SOUTHERN EUROPE
3051076.0,Roberto di Ridolfo,1171276409.0,Start,Italy,58.8,SOUTHERN EUROPE
61064694.0,Salvatore Senese,1211668442.0,Stub,Italy,58.8,SOUTHERN EUROPE
7213872.0,Stefano Porcari,1197985031.0,Start,Italy,58.8,SOUTHERN EUROPE
73149386.0,Tosca Bucarelli Martini,1240581723.0,C,Italy,58.8,SOUTHERN EUROPE
5099175.0,William of Capparone,1243032688.0,Start,Italy,58.8,SOUTHERN EUROPE
74135001.0,Akimasa Suzuki,1216495854.0,Start,Japan,124.5,EAST ASIA
74858338.0,Asako Okai,1250373190.0,C,Japan,124.5,EAST ASIA
75505548.0,Atsushi Suzuki,1250934472.0,Start,Japan,124.5,EAST ASIA
36423077.0,Bak Jungyang,1215565447.0,C,Japan,124.5,EAST ASIA
68903028.0,Chiharu Araki,1173106315.0,Stub,Japan,124.5,EAST ASIA
53933351.0,Daijiro Hashimoto,1181162825.0,Stub,Japan,124.5,EAST ASIA
12335022.0,Date Munenari,1220407888.0,C,Japan,124.5,EAST ASIA
32665516.0,Fujiwara no Yoshikado,1153221879.0,Start,Japan,124.5,EAST ASIA
602565.0,Genrō,1248214030.0,Start,Japan,124.5,EAST ASIA
52487663.0,Hajime Seki,1221342540.0,Start,Japan,124.5,EAST ASIA
62354754.0,Hayami Seiji,1223401371.0,Stub,Japan,124.5,EAST ASIA
75232668.0,Hideyuki Yokoyama,1248031733.0,Stub,Japan,124.5,EAST ASIA
